|A JosiBar
|Pañalito para la chimazon ....Grande CR7
|Nunca ha sido campeón Argentina en BrAZL¡¡
|Argentinos tenian que ser.. ojala no ganen nada en el mundial.
|Dios no le da alas al animal ponzoñoso ... ellos tampoco van a ganar ni caca !!! 
|Como pesimos perdedores que son, se dedican a lanzar basura contra el mejor, y cuantos años tienen ellos de no ganar una copa ?
|Argentinos arrogantes como siempre.
|Messi enano malpa........
|Se ríen pero ya Messi se esta haciendo viejo y no creo que sean campeones  el campeón en Brasil será Alemania
|pobress  ya se sabe lo que son
|Argentinos hps viva cr7 mejor q ese  bulgar de messi
|Dejenlos.... LO HABLAN POR EXPERIENCIA.... JAJAJAJA
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093
|Q se burlen se sabe q ellos x naturaleza no se conmueven con nada son unos patanes y miserables, se creen q son el hoyo del queque pero lo q sienten por Cristiano espura envidia
|Y le juntaron la chupeta?
|Duglas Sequeira...
|y a las lesiones de Messi.
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093
|Grande mi amor sos único
|humildad ante todo!!! felicidades  ;-)
|Lo merece.
|Es un muy buen jugador, pero messi es mejor.
|se lo merecia muy dos 
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093
|K bueno selo merecía es unico
|Se lo Merecía hace muchos años, pero al fin lo obtuvo, bendiciones al Señor Pelé
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093
|0Obvio semejante gol tenía que ser el mejor!!
|golazo
|Me parece bien stoy satisfecho
|sigue siendo un grande del fútbol
|Grande Pelé!!!
|Un balón de oro que pidió a gritos el hablador ese
|Pelé EL MEJOR!!!
|un crack!!
|Pfffff
|#respect
Simplemente lo merecía desde hace 25 años.
|Cual Maradona, señores PELÉ!!! El sí es un grande de verdad y nunca ocupo drogas para jugar! El sí es grande!
|hablo mas en la cancha vea los registros, lo hablador no le quita los meritos
|Un sobrado lo que es payaso a humillado a mas de un jugador diciendo que no hay jugador mejor que el
|No merecía un balón de oro llorando, en ese tiempo no había salado...
|Grande Pelé!!! Toda mi vida escuchando de voz sos grande!!!
|Obrigado rey pelé!!
|Lo merece. Le duela a quién le duela.
|el que va en contra de PELÉ debe de ser argentino chimado
|Soy tico a mucha honra mae lo siento mucho...
|bestias
|CR
7
|felicidades MARTA EMILIA
|Bravo bravo! Súper merecido!
|Grande CR7.....
|El mejor definitivo
|Era algo fijo pero solo xq Messi se lesionó!
|Eso CR7
|Ese en un hombre de verdad. El que no teme llorar en público!
|Era ahora o nunca....
|PFFFFF hubiera preferido a MESSI
|Se hizo Justicia!!!
|Merecido !!
|Justicia jaja
|Claro es el mejor del mundo
|Balon de Oro jajaja nooooo es Balon de la pelada.... Si de la pelada de cul..... del Sr. Blatter Cristiano feliz navidad haber si deja de llorar.
|de hace tiempo era es un ídolo
|Y gracias a la lesión de messi sino no lo gana
|El mejor del año anterior, sin duda
|Demasiado bueno
|blatter trago duro para darle ese baon de oro a ronaldo jaja
|Es el mejor no solo juega bien con su equipo, si no que también con su selección.
|Bien merecido cr7
|Predecible
|El mejor del mundo. Por fin hubo justicia. Blatter quiso ensuciar el premio, pero no pudo. Ya el otro año se lo dará a su protegido. Igualmente Messi es un jugadorazo y Ribery también se lo merecía por lo q logro su equipo
|Por llorón...
|Se lo ganó el priceso llorón casi le tienen que dar te para que no llorara  princeso compró la fifa
|Robo
|Asi hasta yo si messi estaba lesionado cuan no
|Sin.messi en competencia... el mejor del mundo cuando messi no esta
|Lo mejor para el mejor,bien merecido
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093?skip_nax_wizard=true
|Rivery era quien lo merecía por los logros, cabe decir que si Messi no hubiera pasado lesionado Cristina no lo gana.
|Fuera por la lesión de Mesi  o por la razón que sea Cristiano fue el mejor justo reconocimiento 
|Lastima que sea tan pedante
|Se lo merece como fútbolista, le falta mucho como persona.
|Rivery era el merecido,pero argolla es argolla;!!!!
|Al fin, justo y merecido. .
|Se lo merece , es muy humilde!!
|jajaja
|Pero es el mas GRANDE.
|veanle la cara ya le cambio jajafsfs
|Argolla , ahora si saco la risita
|El mejor quieran o no quieran
|Messi gano los balones de oro peleando en la cancha con Ronaldo y Ronaldo gano el balón de oro sin tener al frente a Messi  por lo conocido, ¿ganará otro balón estando Messi jugando? Lo dudo.
|blatter trago duro para darle ese baon de oro a ronaldo jaja
|Ya Blatter no tenía cómo inventarse nada para defender a Messing.. 
|el mejor.
|Balon sin copas
|Q bien cristiano ronaldo el si es jugador
|Viva cr7
|Mas pedante Leo Messi...CR7 es mucho mas humilde!!
|Muy merecido sin duda .
|El premio es por ser exelente jugador no para juzgarlo como persona... se lo merece!!!!
|si claro se le sale la humildad por los poros
|pedante??? pedante es venir a Costa Rica y solo salir a saludar .l.
|El mejor del mundo cierto tiene el problema que siempre se ha creído el mejor pero es una actitud de disciplina y esfuerzo que muchos deberíamos emular.
|Anthony ud es morado mejor siga viendo perder a Darrisa
|A ver que le falta a parte de donar a muchas organizaciones beneficas, pagar salario de jugadores necesitados, pedir a la corte q no juzguen a un fan q se metio a la cancha a saludarlo, siempre esta dispuesto a firmar autografos a sus fans, sufrir el menosprecio de Blatter...se puede decir lo mismo de Messi? NO!!
|se lo merecía por mejor jugador y demostro en la cancha lo q hace
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093?skip_nax_wizard=true
|Si. Pórque Messi estaba lesionado. Solo así...
|Lo ganó gracias a que Messi se lesionó pero con Messi en la cancha no gana nada 
|Estan chimados q compren pomada canaria y se la pasen en lo chimado les va arder pero ni modo jajajajaj
|Es porque esta vez el engaño de la FIFA sería muy obvio
|???? Varas!! Jajaja
|dos fenomenos del futbol.
|Yo siendo cristiano le doy el balón de oro a zidane harry potter del balón 
|Papacito  CR7 
|Cristiano es el mejor en todo hasta su humildad.,se lo merece.
|Humilde cristiano con quien lo estarán confundiendo
|Humilde un mae que se cree dios cuando hace un gol no
|bañazo es la primera y ultima ves que esta en ese podio....
|Si yo pienso lo mismo aunque su primera vez por algo esta ahi no?
|Lo que si tiene más que ellos es la autoestima.....
|Jugadorazo aunque ya tiene nombre ese balon de oro
|Pobre Iluso definitivamente que Soñar no cuesta nada en la Vida y la Lengua NO tiene hueso !
|Y la última :v
|En sueños jajja
|No esta al nivel de Messi y Cristiano esta muy pero muy por detrás esto es un asunto de dos y seguirá siendo no se por cuanto tiempo siempre se necesita un tercero de relleno esta vez le toco a el
|Si pero si es tan &quot;relleno&quot; como logro ser el mejor jugador de la champions
|Adelante capi con todo ...
|No q era al Betis PRENSA BOCONA?
|Ojalá le vaya bien!! Para provecho de la selección
|y Macho Mora ?
|Solo un mae se exploto en todo el año!!! Kudos
|será acaso por no cometer actos terroristas durante los juegos ...XD!
|Ja ja ja por no haber atentados
|Casi se lo gana costa rica por haber jugado en la nieve jajaja.
|y para celebrar, van a explotar varios coches bomba...
|En verdad la gente a veces hablan paja sin saber, esos paises gracias a Dios el deporte lo tienen al margen con lo que sucede a nivel politico o religioso.
|Y nosotros?
Que madre no nos dieron nada, deberíamos darle la espalda de nuevo por ratas!!!
|Pechos fríos, en la primera fecha y ya se le cagan al técnico. 
|El frío no está en las cobijas.. Fuera Juan Carlos Rojas!
|Que se vaya y se lleve a row eso no es ser pecho frio es querer a saprissa y esperar que con ese cambio mejore
|No solo de el, de los jugadores y de la dirigencia, van a llevar al Saprissa a la ruina
|Esa mejenga es actitud de los 11 en la cancha....
|No es Ronald son las monas q no ponen huevos q no la sudan falta de muchos huevos!
|No es el entrenador!! Es la falta de coraje.
|Ese mae dyLan flores debería jugar en otra posición. Se ve que es muy desequilibrante.
|Una dirigencia q no ha sabido hacer buenas contrataciones, una dirigencia q deja ir a los buenos jugadores y deja a las argollas malisimas llamese estrada. Un entrenador y un asistente tecnico que no sabe armar un bn equipo. Tengo años de no ver tan mal a Saprissa sin rumbo ni corazon...
|Pues ceeo q esta la afición del pais . Hasta aficionados de otros equipos xq da vergüenza jugar con un equipo asi . No tienen portero . No tienen entrenador y el asistente es mas malo q ni el equipo mas malo del mundo lo quiere. Asi q si leen esto sepan q saprissa tiene mucho mas q perder si no despude al entrenador y al asistente tecnico y a doni
|AmargoSSSS
|Ronal y algunos vagos q no le ponen fuera ..
|El problema es que los jugadores no quieren al DT por eso tiene que jalar ..
|que vuelva nuestro padre Vergara...
|No vallan al estadio morados asi de simple y veran como quitan al técnico
|Es raro que a Guimarães y Casas no les aguantaron nada y resulta que a González le han aguantado gastar plata a lo loco, dos torneos de fracasos, traer sus amigos (jugadores) de su preferencia sin pensar si son lo que necesitan, dar solo excusas, quieren colocarle a su afición una cortina de humo y venderles una mentira, la afición no es tonta y ingenua.
|no es la primera! es lo mismo del campenato pasado!
|Falta de carácter, huevos y Actictud !!!!
|Lo raro es q han pasado 3 entrenadores antes y todo sigue igual. Para mi son los jugadores los culpables y la falta de delanteros de calidad, se necesita un goleador al estilo coronafo, mahia hilario .
.
|Junto con Juan Carlos.... fuera... y que venga el pelicano... pa salir de esta crisis... y q por favor... ponga a jugar a Castillo... por el amor de cristo.
|&quot;Calma pueblo que aquí estoy yo&quot; Residente Calle 13
|Como defienden la gestión de un entrenador que no ha logrado armar un equipo en un año, que no sabe plantear partidos, que no lee partidos, que es completamente predecible, que no sabe hacer cambios, que no sabe responder a las circunstancias, que desperdicia jugadores, que perdió liderazgo y que lo único que demuestra partido tras partido es frustración y cólera???
|ese  entrenador?  y rojas fueraaaaa auque  si es difficil que lo echen por ser el dueño del equipo por eso estamos mal el mae  echandose la plata de nosotros los saprissistas a costilla de nosotros
|ya es hora que se largue del saprissa con ese poco de monos que no sirven
|Yo me acuerdo que cuando el mae llegó al saprissa, todos se pusieron a presumir de que el mae es morado de corazón y conocía a los jugadores y un montón más de habladas y no ve como lo tratan ahora, eso no se hace por más malo que sea.
|Liguistas largo de aca...podremos tirar camisas pero no sillas ni barriles en llamas como ustedes
|Que se vaya y se lleve a Russell Guzmán Golobio Grant Row y a Juan C Rojas!!!
|ASCO DE &quot;AFICION&quot;
|Conformista,donde???
|diay para que la quieren para hacer ceviche jajajajajaja
|**jajaja..... Este canto ya lo tienen  patentizado: ??..........&quot;Fuera Myers&quot;........&quot;fuera el mexicano&quot;........ &quot;Fuera Guima&quot;........&quot;Fuera Grant&quot;..... &quot;Fuera Casas&quot;...... &quot;Fuera Ronald&quot;.........??? .....( y contando).............................................. jajajajajajajajaja
|Q se largue ese hp
|Q' jale antes de q' lo linchemos ya es mucho lo q' le hemos aguantado
|Que aSco.
|No solo de Ronald sino tambien de gato negro Randall R.
|Creo que tal ves bus jajajajaja no me importa Viva el Campeón!
|jijiji que feo un minuto de gloria renegando contra su propio remedo de equipo,,,,,
|creo que lo mejor es que se haga a un lado... simplemente no pudo
|http://www.nacion.com/deportes/futbol-costa-rica/Saprissa-cumplio-sueno-contrato-Gonzalez_0_1312468876.html
|http://www.nacion.com/deportes/futbol-costa-rica/Ronald-Gonzalez-seguira-tecnico-Saprissa_0_1383261908.html
|q se largeue
|**.........Corrección......... también tiraron sapri-butacas ..... y dicen que ayer lo intentaron, pero Moradito Rojas las reforzó con 4 tornillos de carrocería................... jajajajajajajajajajajajaja
|q pendiente esta de sapri, bien x vos
|**.......Corrección......... también tiraron sapri-butacas ..... y dicen que ayer lo intentaron, pero Moradito Rojas las reforzó con 4 tornillos de carrocería................................. jajajajajajajajajaja
|Somos exigentes con nuestro equipo, pero somos una gran afición después de 4 años sin títulos seguimos apoyando a nuestro equipo en el estadio, y no por tele como otros....
|jugadores como guzman Rusell ariel Martinez les queda grande la camisa morada. ayer lo demostraron que son malos
|mas bien me extrana q no lo hallamos hecho antes, cuando yo era carajillo un entrenador de saprissa sino ganaba lo hechaban cuando sea, a inicio de torneo o faltando un partido para el final, ahora se respeta el tal proceso, yo pregunto adonde se ve el proceso de ronald
|es un entrenador sin huevos.....Donny, Donny hace 2 teportadas debió ser 3er portero!!! David Guzmán desterrado de Tibás, cero extranjeros y poner a la S a jugar como en tiempos de Medford...Ronald González no tiene huevos está capado!!!!!!!!!!!!!!!!!!!!!!!!!!!
